angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
1.291888,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446ad,hrs+06,J1748-2446ad,17:48:04.8,-24:46:45,ELL1,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446ae,fre08,J1748-2446ae,17:48:04.8,-24:46:45,BT,UL,4.4,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446ai,fre08,J1748-2446ai,17:48:04.8,-24:46:45,BT,*,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446E,rhs+05,J1748-2446E,17:48:04.8,-24:46:45,BT,He,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446I,rhs+05,J1748-2446I,17:48:04.8,-24:46:45,BT,He(?),5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446J,rhs+05,J1748-2446J,17:48:04.8,-24:46:45,BT,CO,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446M,rhs+05,J1748-2446M,17:48:04.8,-24:46:45,BT,He,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446N,rhs+05,J1748-2446N,17:48:04.8,-24:46:45,BT,CO,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446O,rhs+05,J1748-2446O,17:48:04.8,-24:46:45,BT,UL,5.5,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
0.818047,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762332672,267.01976633754,-24.77924808325,7221.36670000,4652.79932000,10071.60160000,,,,10099
1.291888,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762353536,267.02038584380,-24.77908885085,7272.41846000,4910.60303000,10225.52540000,,,,10099
2.523358,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085689849728,267.01923496699,-24.77907263373,7336.86475000,4527.89355000,9550.16895000,,,,10099
2.734900,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762339072,267.01951932798,-24.77854483453,6765.33789000,4445.54639000,8831.76367000,,,,10099
3.288374,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085689844608,267.01922198525,-24.77858753953,6765.65479000,3956.00928000,9457.81348000,,,,10099
3.559228,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762351104,267.02002812011,-24.77817832192,6690.30664000,4708.36475000,8398.12793000,10671.78710000,8391.57422000,12998.83790000,10033
3.660095,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762334592,267.02106926393,-24.77946863040,6006.31445000,3425.07275000,8808.61035000,,,,10099
3.944086,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762352640,267.01881080377,-24.77898085648,4463.91406000,2506.91016000,7181.39453000,9029.05078000,6713.83643000,11422.17090000,10033
4.463525,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762353024,267.01874976676,-24.77866790726,7259.45654000,4739.39404000,9460.21094000,,,,10099
4.511825,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762318336,267.01995870726,-24.78041939054,7418.16992000,5249.86719000,9999.42090000,10301.74020000,8540.87891000,12556.62400000,10033
4.755559,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762318464,267.02031768279,-24.78045578171,6787.26562000,4266.66016000,9840.30957000,,,,10099
4.790438,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4068061085762341760,267.01884571508,-24.77998665716,5452.80615000,3624.87134000,7979.93652000,,,,10099
4.964091,J1748-2446P,rhs+05,J1748-2446P,17:48:04.8,-24:46:45,BT,MS,4.401,4067310462871656576,267.02109773585,-24.78011959198,10087.28520000,6722.66455000,13100.99610000,6839.87793000,5106.47168000,10759.78320000,10033
